"Id","Name","Language"
"1","Необвързан/а","bg"
"2","Женен/омъжена","bg"
"3","Разведен/а","bg"
"4","Овдовял/а","bg"
"5","Ledig","de"
"6","Verheiratet","de"
"7","Geschieden","de"
"8","Verwitwet","de"
"9","Célibataire","fr"
"10","Marié(e)","fr"
"11","Divorcé(e)","fr"
"12","Veuf/Veuve","fr"
